"response.docs.web_url","response.docs.snippet","response.docs.lead_paragraph","response.docs.source","response.docs.pub_date","response.docs.news_desk","response.docs.section_name","response.docs.subsectoinName","response.docs.type_of_material","response.docs.word_count","response.docs.score","response.docs.byline.organization","response.docs.headline.kicker","response.docs.headline.content_kicker","response.docs.headline.seo","response.docs.headline.sub","response.docs.byline.original","response.docs.byline.organization.1","response.meta.hits","response.meta.offset"
"https://www.nytimes.com/2018/06/07/briefing/north-korea-tariffs-afghanistan.html","Here’s what you need to know to start your day.","Here’s what you need to know to start your day.","The New York Times","2018-06-07T20:00:35+0000","NYTNow","Briefing",NA,"briefing",1297,0,NA,"Asia and Australia Edition","Asia and Australia Edition",NA,NA,"By CHARLES McDERMID",NA,268,250
"https://www.nytimes.com/2018/06/17/briefing/trade-immigration-world-cup.html","Here’s what you need to know about the week’s top stories.","Here’s what you need to know about the week’s top stories.","The New York Times","2018-06-17T10:18:33+0000","NYTNow","Briefing",NA,"briefing",1172,0,NA,NA,NA,NA,NA,"By KAREN ZRAICK and LANCE BOOTH",NA,268,250
"https://www.nytimes.com/2018/08/20/learning/summer-2018-news-quiz.html","This summer has produced dramatic headlines around the world. Here are 50 questions to test what you remember and help you learn more.","This summer has produced dramatic headlines around the world. Here are 50 questions to test what you remember and help you learn more.","The New York Times","2018-08-20T18:49:50+0000","Learning","The Learning Network",NA,"News",2886,0,NA,"Weekly News Quiz for Students","Weekly News Quiz for Students",NA,NA,"Compiled by NATALIE PROULX",NA,268,250
"https://www.nytimes.com/2018/06/08/us/politics/china-hack-navy-contractor-.html","American officials blamed Beijing for the breach, the latest escalation in a cyberwar between the United States and China.","American officials blamed Beijing for the breach, the latest escalation in a cyberwar between the United States and China.","The New York Times","2018-06-08T23:18:29+0000","Washington","U.S.","Politics","News",781,0,NA,NA,NA,NA,NA,"By HELENE COOPER",NA,268,250
"https://www.nytimes.com/2018/06/03/briefing/populists-britain-denmark-your-monday-briefing.html","Here’s what you need to know to start your day.","Here’s what you need to know to start your day.","The New York Times","2018-06-04T03:57:19+0000","NYTNow","Briefing",NA,"briefing",1286,0,NA,"Europe Edition","Europe Edition",NA,NA,"By DAN LEVIN",NA,268,250
"https://www.nytimes.com/2018/07/12/briefing/nato-trade-war-north-korea-your-friday-briefing.html","Here’s what you need to know to start your day.","Here’s what you need to know to start your day.","The New York Times","2018-07-12T20:03:51+0000","NYTNow","Briefing",NA,"briefing",1345,0,NA,"Asia and Australia Edition","Asia and Australia Edition",NA,NA,"By CHARLES McDERMID",NA,268,250
"https://www.nytimes.com/2018/09/17/briefing/europe-tuesday-news-briefing.html","Here’s what you need to know to start your day.","Here’s what you need to know to start your day.","The New York Times","2018-09-18T03:52:43+0000","NYTNow","Briefing",NA,"briefing",1342,0,NA,"Europe Edition","Europe Edition",NA,NA,"By ANDREA KANNAPELL and NANCY WARTIK",NA,268,250
"https://www.nytimes.com/2018/07/05/briefing/north-korea-novichok-wimbledon.html","Here’s what you need to know to start your day.","Here’s what you need to know to start your day.","The New York Times","2018-07-05T09:32:43+0000","NYTNow","Briefing",NA,"briefing",1300,0,NA,NA,NA,NA,NA,"By CHRIS STANFORD",NA,268,250
"https://www.nytimes.com/2018/08/13/briefing/turkey-taliban-peter-strzok-your-tuesday-briefing.html","Here’s what you need to know to start your day.","Here’s what you need to know to start your day.","The New York Times","2018-08-13T20:11:36+0000","NYTNow","Briefing",NA,"briefing",1331,0,NA,"Asia and Australia Edition","Asia and Australia Edition",NA,NA,"By CHARLES McDERMID",NA,268,250
"https://www.nytimes.com/2018/06/04/briefing/breast-cancer-guatemala-nba-finals.html","Here’s what you need to know to start your day.","Here’s what you need to know to start your day.","The New York Times","2018-06-04T09:32:10+0000","NYTNow","Briefing",NA,"briefing",1448,0,NA,NA,NA,NA,NA,"By CHRIS STANFORD",NA,268,250
"https://www.nytimes.com/2018/08/09/briefing/north-korea-russia-samsung.html","Here’s what you need to know to start your day.","Here’s what you need to know to start your day.","The New York Times","2018-08-09T20:05:56+0000","NYTNow","Briefing",NA,"briefing",1306,0,NA,"Asia and Australia Edition","Asia and Australia Edition",NA,NA,"By CHARLES McDERMID",NA,268,260
"https://www.nytimes.com/2018/06/14/business/media/mark-thompson-facebook-algorithm.html","The company introduced new policies in response to criticism of its role in the 2016 election, but news outlets say journalism can now be mislabeled political content.","The company introduced new policies in response to criticism of its role in the 2016 election, but news outlets say journalism can now be mislabeled political content.","The New York Times","2018-06-14T23:49:16+0000","Business","Business Day","Media","News",801,0,NA,NA,NA,NA,NA,"By BEN SISARIO",NA,268,260
"https://www.nytimes.com/2018/06/13/world/australia/a-reading-list-on-race-letter62.html","We’re hosting events in Melbourne and Sydney on race, protest and politics. Here’s some of what we’re reading as we prepare.","We’re hosting events in Melbourne and Sydney on race, protest and politics. Here’s some of what we’re reading as we prepare.","The New York Times","2018-06-14T03:12:54+0000","Foreign","World","Australia","Newsletter",1298,0,NA,"Letter 62","Letter 62",NA,NA,"By DAMIEN CAVE",NA,268,260
"https://www.nytimes.com/2018/07/26/arts/design/kyungah-ham-north-korea.html","Through smugglers and bribes, Kyungah Ham employs embroiderers in the Hermit Kingdom to sew her designs, an extraordinary and risky collaboration.","Through smugglers and bribes, Kyungah Ham employs embroiderers in the Hermit Kingdom to sew her designs, an extraordinary and risky collaboration.","The New York Times","2018-07-26T22:00:05+0000","Arts&Leisure","Arts","Art & Design","News",1731,0,NA,NA,NA,NA,NA,"By DAVID SEGAL",NA,268,260
"https://www.nytimes.com/2018/06/03/opinion/heng-korea-summit-moon-jaein.html","The talks are back on. Will Trump and Kim Jong-un see eye to eye?","The talks are back on. Will Trump and Kim Jong-un see eye to eye?","The New York Times","2018-06-03T19:35:37+0000","OpEd","Opinion",NA,"Op-Ed",28,0,NA,NA,NA,NA,NA,"By HENG",NA,268,260
"https://www.nytimes.com/2018/08/09/magazine/south-korea-america-military.html","After a major expansion, Camp Humphreys is now the largest American base overseas — but what will that mean at a time of transition on the Korean Peninsula?","After a major expansion, Camp Humphreys is now the largest American base overseas — but what will that mean at a time of transition on the Korean Peninsula?","The New York Times","2018-08-09T09:00:15+0000","Magazine","Magazine",NA,"News",2727,0,NA,"At War","At War",NA,NA,"By E. TAMMY KIM",NA,268,260
"https://www.nytimes.com/2018/06/13/world/middleeast/yemen-al-hudaydah-assault-saudi-coalition.html","United Nations officials and others said that hundreds of thousands could starve if the assault drags on, closing a vital gateway for relief supplies.","United Nations officials and others said that hundreds of thousands could starve if the assault drags on, closing a vital gateway for relief supplies.","The New York Times","2018-06-13T04:58:21+0000","Foreign","World","Middle East","News",1829,0,NA,NA,NA,NA,NA,"By MARGARET COKER and ERIC SCHMITT",NA,268,260
"https://www.nytimes.com/interactive/2018/06/26/us/elections/results-colorado-primary-elections.html","See full results and maps from the Colorado primaries.","See full results and maps from the Colorado primaries.","The New York Times","2018-06-26T16:10:03+0000","U.S.","U.S.","Elections","Interactive Feature",0,0,NA,"",NA,NA,NA,"By SARAH ALMUKHTAR, MATTHEW BLOCH and JASMINE C. LEE",NA,268,260
